customerID,gender,Usia >65 Tahun (SeniorCitizen),Memiliki Pasangan (Partner),Memiliki Tanggungan (Dependents),Lama Berlangganan (tenure),Layanan Telepon (PhoneService),Memiliki Beberapan Layanan Telepon (MultipleLines),Jenis Layanan Internet (InternetService),Memiliki Keamanan Online (OnlineSecurity), Memiliki Backup Online (OnlineBackup),Memiliki Perlindungan Perangkat (DeviceProtection),Memiliki Dukungan Teknis (TechSupport),Layanan Streaming TV (StreamingTV), Layanan Streaming Film (StreamingMovies),Jenis Kontrak Pelanggan (Contract),Tagihan Paperless (PaperlessBilling),Metode Pembayaran (PaymentMethod),Jumlah Tagihan per Bulan (MonthlyCharges),Total Tagihan Selama Menjadi Pelanggan (TotalCharges),Churn
IDD7AE67,Male,1,No,No,46,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,81.78,5032.58,Yes
IDB314F1,Male,1,No,Yes,13,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,37.38,770.47,Yes
IDB99DA7,Female,1,Yes,No,37,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),27.49,6852.25,No
IDB189D2,Female,1,Yes,No,11,No,No,No,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,62.66,6163.86,Yes
ID05E224,Male,1,Yes,Yes,44,No,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,41.96,4732.12,No
ID6E548E,Female,1,No,Yes,16,No,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,56.12,7350.39,No
ID8C21C8,Male,0,No,No,34,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,45.97,1365.73,Yes
IDDDA4AB,Male,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Mailed check,29.26,5499.53,No
ID19D085,Male,0,Yes,No,40,No,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.03,7704.59,No
ID75E123,Male,1,Yes,No,66,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),22.7,2493.87,No
ID3E9D88,Male,1,Yes,Yes,28,No,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,116.64,142.03,Yes
ID8C171D,Female,1,No,No,17,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,One year,Yes,Mailed check,54.13,5884.24,Yes
IDE745DE,Male,1,Yes,No,19,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.52,75.7,No
ID9C5B0D,Female,1,No,Yes,13,No,No,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.04,6982.82,Yes
ID3D2322,Female,1,Yes,Yes,33,Yes,No phone service,No,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),47.91,469.28,No
ID1BC1CC,Male,1,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two year,No,Credit card (automatic),94.87,5229.06,Yes
ID01C801,Male,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,103.24,3029.93,No
ID41ACCE,Female,1,Yes,No,30,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),44.13,1642.66,Yes
ID3E251D,Male,0,Yes,Yes,57,No,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,119.25,7188.1,Yes
IDFF528B,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,22.07,5975.04,No
ID391903,Female,1,Yes,Yes,57,No,No,No,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),41.7,2736.72,Yes
ID34E8F1,Female,1,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,98.0,2287.54,No
ID38B597,Male,0,Yes,Yes,24,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),39.41,5893.38,Yes
IDF25633,Female,0,No,No,62,No,Yes,No,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,89.83,6695.83,Yes
ID1F112C,Male,1,No,Yes,18,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,105.55,5732.49,Yes
IDB80514,Male,1,No,No,71,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,115.92,5127.11,Yes
ID94F784,Male,0,No,Yes,7,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,67.42,1838.84,No
IDD31D7A,Female,1,Yes,Yes,2,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,117.11,6825.38,No
ID2F717A,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,No,Mailed check,61.16,6002.3,No
ID12691E,Female,1,Yes,Yes,16,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),41.81,4147.85,No
IDF1F59F,Female,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,71.39,4102.47,Yes
ID1DB4B9,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,84.98,4562.0,Yes
ID4CA679,Male,0,Yes,Yes,61,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),65.8,6629.65,No
ID674C14,Male,1,No,Yes,20,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,76.7,5943.23,No
ID7A2101,Male,1,No,No,36,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Two year,Yes,Mailed check,61.64,6852.84,No
IDAF6A29,Male,0,No,Yes,10,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,72.48,4068.12,No
ID11CCC3,Female,0,Yes,No,19,No,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),115.26,5004.7,Yes
IDA745D8,Male,0,Yes,Yes,34,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),69.98,6839.48,No
IDF06E65,Female,1,No,No,52,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),45.32,1873.91,Yes
ID6708D4,Male,0,Yes,Yes,46,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,95.87,3563.29,Yes
IDB72B71,Female,0,No,Yes,51,No,No,No,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),53.76,4972.8,Yes
IDAAA97D,Female,1,No,Yes,7,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.62,7322.87,Yes
ID867F95,Male,1,Yes,No,3,No,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),25.68,146.37,Yes
IDF500D5,Male,1,No,No,26,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),53.22,1716.33,Yes
IDB0E515,Male,0,No,No,43,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),29.44,1890.92,Yes
ID55A3A9,Male,1,No,No,39,No,No phone service,No,No,No internet service,Yes,No,No,No internet service,One year,No,Mailed check,28.53,2626.37,No
IDE14505,Female,1,Yes,Yes,46,No,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,85.84,2268.66,No
ID7D9E4B,Male,0,No,Yes,43,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,58.53,4729.31,Yes
ID9F669C,Male,1,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),107.15,7087.25,No
ID1A58C5,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Two year,No,Mailed check,71.64,5103.08,Yes
ID9567DC,Male,0,No,Yes,67,No,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Mailed check,49.53,1947.38,No
IDD840F6,Male,1,No,No,10,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,92.09,6912.75,No
ID3B1D15,Male,1,No,No,72,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.4,5063.73,No
ID1C73CA,Male,1,No,No,3,No,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Mailed check,99.96,1767.32,No
ID4C6836,Male,1,Yes,No,72,Yes,No phone service,No,No internet service,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),84.36,2906.1,No
ID97C20B,Female,1,Yes,No,47,Yes,Yes,No,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,36.7,6323.92,No
IDD93FB7,Male,1,No,Yes,25,No,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,87.03,5916.67,No
IDE89C69,Male,0,Yes,No,38,No,No,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),59.15,4621.13,No
IDA8522A,Male,0,Yes,No,57,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No,One year,No,Electronic check,66.31,1175.24,Yes
ID465D13,Male,1,No,Yes,18,No,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,112.16,6430.25,Yes
ID6DA496,Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),56.0,2474.19,Yes
ID133D78,Female,1,No,No,27,Yes,No,No,Yes,No,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),81.2,6177.35,No
ID6A0224,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),56.35,5187.58,Yes
IDCA2DF7,Female,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,29.47,2128.08,Yes
ID0D19DE,Female,0,No,Yes,57,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,65.35,1714.71,No
ID65A1FB,Male,1,No,No,72,No,No,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),79.71,1064.66,Yes
ID21BE8D,Male,0,Yes,Yes,13,No,No phone service,No,No internet service,No,No,No,No,No,One year,No,Credit card (automatic),60.75,1950.73,Yes
IDFE4E31,Male,1,No,Yes,14,Yes,Yes,No,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),59.07,1279.48,No
IDC596B3,Male,0,Yes,Yes,32,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),102.04,4944.07,No
ID622F74,Female,0,No,No,16,No,No phone service,No,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,22.97,4798.29,Yes
ID975F56,Male,0,No,Yes,23,Yes,No,No,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,49.56,4697.65,No
IDAFEE5B,Male,0,No,No,29,No,Yes,No,No,No,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,101.18,5142.28,No
IDD0F9DA,Male,0,Yes,No,61,No,No,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,No,Bank transfer (automatic),112.05,6521.98,Yes
IDFBC384,Male,1,No,Yes,12,Yes,No,No,Yes,Yes,No,No internet service,No,No,One year,No,Electronic check,61.23,7310.15,No
IDF5C1DD,Male,1,No,No,61,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),108.88,1858.4,Yes
ID6E6F41,Male,0,No,No,46,Yes,No,No,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,39.89,4710.44,No
IDD33EEA,Female,0,No,Yes,15,Yes,No phone service,No,No,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),42.14,645.12,No
IDEC60DD,Female,0,Yes,No,65,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,104.62,978.74,Yes
IDF76DBE,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,110.33,5241.63,No
IDDDB859,Male,1,Yes,No,7,Yes,No,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,42.28,3902.91,No
IDDB700A,Male,0,No,No,2,No,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),25.93,6071.49,Yes
IDAC26A5,Female,1,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),29.03,3416.91,No
ID128FDC,Male,0,Yes,Yes,15,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),46.14,1038.24,No
IDDAC57B,Female,1,No,No,58,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,Two year,No,Electronic check,96.14,6978.99,No
ID4ADC36,Male,0,No,No,48,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),71.0,681.45,No
ID2EFE3F,Male,0,Yes,Yes,62,No,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,No,Electronic check,65.56,1527.94,Yes
IDEAAEF3,Male,1,No,No,61,No,No phone service,DSL,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),78.41,2230.28,No
IDB26641,Male,0,No,No,48,No,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),109.02,7962.34,No
ID5F1B6E,Female,0,No,No,50,Yes,No,No,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),29.04,3346.54,No
ID7A1B3D,Female,0,Yes,No,32,No,Yes,No,Yes,Yes,No,No,Yes,No internet service,One year,No,Mailed check,89.47,4023.63,No
IDC472D9,Male,1,No,Yes,29,No,No phone service,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),112.68,6162.18,No
IDF4A662,Male,0,No,Yes,58,Yes,No,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),41.34,5098.6,Yes
ID449E5A,Female,0,No,Yes,14,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),103.78,6734.54,No
ID7025BA,Female,1,Yes,Yes,22,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Mailed check,89.8,3901.74,Yes
IDBBB410,Female,1,No,Yes,44,No,No,No,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),21.45,7777.98,Yes
ID53EFFF,Female,1,Yes,Yes,61,No,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.16,6378.56,Yes
ID9B0494,Male,0,No,No,70,No,No phone service,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),80.58,3222.9,Yes
ID65F894,Female,0,Yes,Yes,14,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Mailed check,70.24,3062.55,No
ID8EE258,Male,0,No,No,45,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),72.79,7437.34,Yes
ID2102DD,Female,1,No,No,63,Yes,No,No,No internet service,No internet service,Yes,Yes,No,Yes,One year,No,Credit card (automatic),43.19,5481.64,No
IDBE4E9C,Female,0,Yes,No,45,No,Yes,DSL,Yes,No internet service,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),87.5,4979.04,No
ID45E5FC,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,46.64,6067.49,Yes
ID2DAC02,Female,1,Yes,No,43,Yes,No,DSL,No,No internet service,Yes,Yes,No,No,One year,No,Electronic check,58.94,4495.45,Yes
ID304B6F,Female,1,No,Yes,28,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,One year,No,Electronic check,56.89,1290.15,No
IDE05B77,Male,1,No,No,61,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,87.2,2567.34,Yes
IDDD11D2,Male,1,No,No,51,No,No,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),29.03,4472.4,No
ID284E99,Female,1,No,Yes,53,No,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),40.55,164.98,Yes
IDF8961C,Female,0,Yes,No,56,No,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,40.05,3510.06,No
IDAE0AA6,Male,1,No,No,65,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),30.84,6051.31,No
ID9FD21D,Female,0,No,No,21,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),40.76,1330.59,Yes
IDA7F90F,Female,0,No,No,19,Yes,Yes,No,No,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),80.71,535.18,Yes
IDAF5BBF,Male,1,No,Yes,32,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,No,Electronic check,93.22,6691.51,Yes
ID930A50,Female,1,No,No,71,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,86.03,4945.85,Yes
ID1F662F,Female,1,No,No,24,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),67.52,1429.1,No
IDD1D2C4,Male,0,No,Yes,45,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),25.24,6454.31,Yes
IDCA176C,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),115.9,5271.87,No
ID4A2AD8,Male,1,No,No,56,No,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),36.81,2686.27,No
ID7E796C,Female,1,No,No,4,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.84,3022.05,No
IDC96605,Male,1,No,No,54,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,111.29,1263.99,No
ID73A27A,Male,1,No,Yes,60,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,No,Mailed check,89.78,6685.34,Yes
ID846E72,Male,0,Yes,No,7,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,41.8,4081.87,Yes
ID2ED840,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.58,4465.01,No
ID10161A,Male,0,Yes,No,47,No,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,23.02,7070.27,No
ID944181,Male,1,Yes,No,60,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),81.28,146.33,Yes
IDA2261E,Female,1,Yes,No,14,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),81.3,554.05,Yes
ID497A94,Female,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,92.55,1309.4,No
IDFD22B9,Male,0,No,No,21,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,21.1,259.7,No
IDD18012,Male,1,Yes,No,2,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,101.78,5272.09,No
ID7BDF97,Male,1,Yes,Yes,53,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.87,5078.36,Yes
ID9F5AB6,Female,1,No,Yes,13,No,Yes,No,No,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,34.09,1702.2,Yes
ID42010F,Female,0,Yes,Yes,35,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,54.76,1212.26,Yes
IDD3AA6A,Female,1,No,Yes,66,No,No phone service,Fiber optic,No,No,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),83.85,1182.56,No
IDC34770,Female,0,No,No,9,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,69.58,7626.87,Yes
ID22BF7D,Female,1,Yes,No,48,No,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,31.51,5554.17,No
ID939D00,Female,0,No,No,64,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,28.73,4691.72,Yes
